Account,Airdrop,GnoOption,UserOption,Claiming on:
0x00ecd4635c80d47a8b5ffbfd2eb794e0ce6a8689,4.93,4.93,0.00,Gnosis Chain
0x00ecf74758569f66d2d70399bfc68d83c05873d4,"7,961.28",0.00,"11,520.74",Gnosis Chain
0x00edf56eef082fbc4b40abd99ce061d9cddb4023,99.81,0.00,0.00,Gnosis Chain
0x00ee0b7f51f9538403050b83f94eaa606a0f7ada,72.57,72.57,0.00,Gnosis Chain
0x00ee76bdc3175874a26b0b8a29e9844521802ecc,206.26,0.00,0.00,Gnosis Chain
0x00ee80c322d6e956d2629a73223605bbda946f2d,106.45,0.00,0.00,Gnosis Chain
0x00f012125baa5a709e797d011bb3df492f6457ac,3.16,3.16,0.00,Gnosis Chain
0x00f09f87a2e15c9666f37ad48c01e180e66381ed,99.81,0.00,0.00,Gnosis Chain
0x00f0b1fd3285b3219ce75120bd0c2d1bd520763f,99.81,0.00,0.00,Gnosis Chain
0x00f0df30ff796dc5ebd37f468fc6a7d731625a5d,995.16,0.00,"1,152.07",Gnosis Chain
0x00f291599e05180caf3ca6bdfadb1d28e5f59778,229.28,229.28,0.00,Gnosis Chain
0x00f2acfaddb03783bb73aa20b2d97e969ce5f126,6.91,6.91,0.00,Gnosis Chain
0x00f30ccc812f8bcfc30c3c7a927e41dfe0865a92,99.81,0.00,0.00,Gnosis Chain
0x00f5965d1bd91696b54c3d1f1823477a2495e3a9,99.81,0.00,0.00,Gnosis Chain
0x00f6d1b80f689ed07781876296db1fd17142419a,99.81,0.00,0.00,Gnosis Chain
0x00f7ace41fae4f6a01800f5d17d582646e7d666b,99.81,0.00,0.00,Gnosis Chain
0x00f828bbd905d50d987cc6a51243f9b85d65b342,866.41,866.41,0.00,Gnosis Chain
0x00f83026b850a67442de5c017de6de27c425ae97,3.61,3.61,0.00,Gnosis Chain
0x00f83b5754d99f5e128438ae0ed901447e20b68b,252.18,252.18,0.00,Gnosis Chain
0x00f8debc3d6280d9a1e4b04ce183866936b545c6,319.36,0.00,0.00,Gnosis Chain
0x00f8f1863b6b9691d1007863f0ee0f536b2a5b9b,123.84,123.84,0.00,Gnosis Chain
0x00faf7e60cca7a24f275437fc46215422296f8a7,99.81,0.00,0.00,Gnosis Chain
0x00fbee70cbba2b9a632c5365527a1b331adfb3c5,228.96,228.96,0.00,Gnosis Chain
0x00fc1d4074e8004cdca712a9b9bc1501e7f80998,3.22,3.22,0.00,Gnosis Chain
0x00fc26343143ec281e8e334a0f78a30059369b83,200.77,200.77,0.00,Gnosis Chain
0x00fcaa6dfa18d056bc75004d27907719d4d0ff13,5.37,5.37,0.00,Gnosis Chain
0x00fd961c1d85f0d3d14df881cc91432f1bcfc944,99.81,0.00,0.00,Gnosis Chain
0x00fda08b1b0a63db0078c641604d5f7f6fe4723b,212.91,0.00,0.00,Gnosis Chain
0x00feecc565d0d1290c580cbba692785eea55e438,99.81,0.00,0.00,Gnosis Chain
0x00ffb2daca4977f6edb65b21c21184eee6a5a72a,106.45,0.00,0.00,Gnosis Chain
0x00fff7e689a4ed9668c9207f55c8d68bab1cb507,106.45,0.00,0.00,Gnosis Chain
0x010101769bea9b7cdaa49a2ce53caf2f4fb0eff3,927.42,927.42,0.00,Gnosis Chain
0x0101057cc4b8d144fa5429682a5472da712483da,99.81,0.00,0.00,Gnosis Chain
0x0101848a1146e01850ffac388e5cf3ffef47c672,99.81,0.00,0.00,Gnosis Chain
0x0103a4966daba5a947df52b0b892d8b3fdef5a4f,99.81,0.00,0.00,Gnosis Chain
0x0104018e82f2f5e52f1ca5729ddbdc24e8b74d91,106.45,0.00,0.00,Gnosis Chain
0x010413711ca012525bb1fd053d2fb70dcfd933b3,"4,178.25",197.61,"5,760.37",Gnosis Chain
0x01043868e5079ce26ba2694638b2282ccae7ba53,30.73,30.73,0.00,Gnosis Chain
0x01076e09dcb258c16537670307f9bdced007bf37,99.81,0.00,0.00,Gnosis Chain
0x010cdc335f2db9bdc718076058266da08b30d6c1,99.81,0.00,0.00,Gnosis Chain
0x010e0d20b256620b6ab77729c8152112e0b78561,99.81,0.00,0.00,Gnosis Chain
0x010e3a3a9aaf3d8ee76b26d154f8c16c970f477e,106.45,0.00,0.00,Gnosis Chain
0x010e7bc185c422754d7faf3fc475b0ac75979feb,105.64,5.83,0.00,Gnosis Chain
0x010e86d5c98a9bf2d232a3a73ea289a79b545b16,99.81,0.00,0.00,Gnosis Chain
0x010eccf1d7846d38aba6246d12ee8dd5bb51e5f3,"1,300.31","1,300.31",0.00,Gnosis Chain
0x010fb939d1a0fa1f61a2958a549e6df5a033b171,99.81,0.00,0.00,Gnosis Chain
0x0110d2ac6ba311adc68ca2ca556dd7f9f53c658c,103.14,3.33,0.00,Gnosis Chain
0x01113829d6441e86071c939484f55fd8a0398ed6,61.76,61.76,0.00,Gnosis Chain
0x0112bef73098ca5cb9d62fdd35bea9cd778a40f1,99.81,0.00,0.00,Gnosis Chain
0x0115581a5d1849d59dc41b64d034f17a95dd44c5,99.81,0.00,0.00,Gnosis Chain
0x01173bd5895acf19c67f6170f15d503d4153cf04,106.45,0.00,0.00,Gnosis Chain
0x011771812b07a6f15c1d97ce759ea1bfa0ab932e,99.81,0.00,0.00,Gnosis Chain
0x0118082b7f04ffdbcf4807f017efab14f555704b,99.81,0.00,0.00,Gnosis Chain
0x011949e9c231822bc4246a7a95aa9b1ad153dab3,99.81,0.00,0.00,Gnosis Chain
0x01196f49f9dee8feb2f5433a0a5a8fb52cc91166,99.81,0.00,0.00,Gnosis Chain
0x0119a0f9232ec2bebc794a471ee032f6eb002c4d,99.81,0.00,0.00,Gnosis Chain
0x011b6bb60a15dfb8cde52d9dc84a432b2b289037,99.81,0.00,0.00,Gnosis Chain
0x011c3e09d2455f3337e0d5787c337cf59f99d701,45.51,45.51,0.00,Gnosis Chain
0x011c49760044d30785f5b2dc3f1284f4c4604580,99.81,0.00,0.00,Gnosis Chain
0x011ebe45c131e87e187d185b842facad9e8e9dd9,31.58,31.58,0.00,Gnosis Chain
0x01228d70a0980d85a103d9a753707104757f69bc,"1,878.04",31.26,"1,152.07",Gnosis Chain
0x0122a528c9dcc2cec9c8cbcd7da72beb828d0527,99.81,0.00,0.00,Gnosis Chain
0x0122c0c70ec38df1658402d412e27b2553e2cfab,109.08,9.27,0.00,Gnosis Chain
0x012453dd35069629ec3966ff7036a31aa6c38200,99.81,0.00,0.00,Gnosis Chain
0x0124dee2e241b631167270bc9d6fbf37326d5066,34.31,34.31,0.00,Gnosis Chain
0x01250d8f351401bc0b5030d71f4837dbe3c112e2,99.81,0.00,0.00,Gnosis Chain
0x01288f298d94550748b4c97dd4f4917ca6a8a873,99.81,0.00,0.00,Gnosis Chain
0x0128d624c77dab2d912af2b262bc613f26699ef7,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x012a0b95d78d5a83020b8237b81bb09e6a63e4a2,99.81,0.00,0.00,Gnosis Chain
0x012bb8f2e6f40514fe699c4153cbf8cb6e132319,99.81,0.00,0.00,Gnosis Chain
0x012e0032d5194d647be87e1f1d4886c5e4364b47,6.53,6.53,0.00,Gnosis Chain
0x012f24a26256065c768900052689c7d90d99fcd7,99.81,0.00,0.00,Gnosis Chain
0x012f3976c93260f7e4ce1289638278a870b6678d,13.93,13.93,0.00,Gnosis Chain
0x012fdd149f50fecd966c202040a7b173edf44b24,4.34,4.34,0.00,Gnosis Chain
0x01311c9612acd22c1fc8bdd886f5a4e1d71c2b08,99.81,0.00,0.00,Gnosis Chain
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,99.81,0.00,0.00,Gnosis Chain
0x0133f65ecb4e7560805457809e36229513151650,34.81,34.81,0.00,Gnosis Chain
0x01349510117dc9081937794939552463f5616dfb,"1,846.78",0.00,"1,152.07",Gnosis Chain
0x013699f14271bf2027c58fe6a99dd3d0413dca41,"7,961.28",0.00,"11,520.74",Gnosis Chain
0x0136dbeb37f2383f8f2a8d9f557a92d8141b7696,99.81,0.00,0.00,Gnosis Chain
0x013720f1dc8362c5bf53764442e77719e6432708,99.81,0.00,0.00,Gnosis Chain
0x0138d10a39184428e619f1687498027d67716283,5.75,5.75,0.00,Gnosis Chain
0x013a2dca6b6c5514346b8cfda85322ac2dfda5b3,99.81,0.00,0.00,Gnosis Chain
0x013c7c95abc71143af7b4d25aaf707339ec6a9c6,99.81,0.00,0.00,Gnosis Chain
0x013c9428e93cb355d2d0219f8ebe5903ed3474c3,"1,057.88",0.00,0.00,Gnosis Chain
0x013dc661d9aa18cb2cd59040c746c284d2e3200e,106.45,0.00,0.00,Gnosis Chain
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,995.16,0.00,"1,152.07",Gnosis Chain
0x013eac5f140fef32869003ff9e7f4b0a24f86ff5,206.26,0.00,0.00,Gnosis Chain
0x013f30f02d6e2375775a9939760a42f0c9357098,99.81,0.00,0.00,Gnosis Chain
0x01409b6cabb76a5a44e165ac70e2af135116f581,357.75,357.75,0.00,Gnosis Chain
0x014151885a9d669a9fccae1fa1a1c2b1599db4a8,106.45,0.00,0.00,Gnosis Chain
0x0144e2eab1b77a3a3293bd17cfb228be2cd84b5e,99.81,0.00,0.00,Gnosis Chain
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,"1,953.24",0.00,"1,152.07",Gnosis Chain
0x01484d31ed350dc8b52a40a6215c3bbb88dbe0ab,99.81,0.00,0.00,Gnosis Chain
0x014914a2258eba25241a25dd303ba6f7b815caac,"7,961.28",0.00,"11,520.74",Gnosis Chain
0x014aff2efa0368668e6f9917696a9b2f7257126a,99.81,0.00,0.00,Gnosis Chain
0x014b0094e8c926067eff9bcf7f28608d80cb3694,995.16,0.00,"1,152.07",Gnosis Chain
0x014bc97132bfd1594ec22d47825ce4bdaf2e0f06,99.81,0.00,0.00,Gnosis Chain
0x014d7392ede9895cdbe85751023434d5c340624e,995.16,0.00,"1,152.07",Gnosis Chain
0x0150d9b5ed9de91c360d758c06a5d2a0058be228,99.81,0.00,0.00,Gnosis Chain
0x015122a625b45f68e6d795c0ab99fc7107e4c3b9,6.13,6.13,0.00,Gnosis Chain
0x0152253f84de829a51cf23c32751775705cd4138,"2,221.58","2,221.58",0.00,Gnosis Chain
0x01529e0d0c38adf57db199ae1cccd8f8694d8b74,99.81,0.00,0.00,Gnosis Chain
0x01555efefc417c63e9d8716793f7c5e4ac78c51a,99.81,0.00,0.00,Gnosis Chain
0x0158d24c7c80930151990130da966f2234bfa9d2,99.81,0.00,0.00,Gnosis Chain
0x015b60273c15e77a47fb35dd8b0eb7188489ab39,482.21,482.21,0.00,Gnosis Chain
0x015d714b6dccd57cbcfeed09fe26fe16a1e0e140,10.08,10.08,0.00,Gnosis Chain
0x015df768ec74575220ae993d84dd03b9f6ead253,140.30,40.50,0.00,Gnosis Chain
0x015e6d774a66af3cdbfca967bc6ead432f7424bb,99.81,0.00,0.00,Gnosis Chain
0x015e6e8b827a860b8851a6c8c3da932f8834f072,99.81,0.00,0.00,Gnosis Chain
0x015ec1fa097ece8cadb1fcb8fafdd3b953b02e49,136.62,36.81,0.00,Gnosis Chain
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,106.45,0.00,0.00,Gnosis Chain
0x0160afff7a7a824429a8202995d03239d2d418fa,"2,066.80","2,066.80",0.00,Gnosis Chain
0x0160f156be6f9fa133dedf1a0340bb67ecbc41fb,99.81,0.00,0.00,Gnosis Chain
0x01614eccfa28a52062637fa61e40386aae9f06b5,122.19,22.38,0.00,Gnosis Chain
0x016208e43acb445947b5d6e8b4c870cfb5eae533,131.74,31.94,0.00,Gnosis Chain
0x016239dc7d28eb4be78323187baf27fcd76625ba,99.81,0.00,0.00,Gnosis Chain
0x01623c98f9651095d600f2ecb45dfa1072fc9589,106.45,0.00,0.00,Gnosis Chain
0x01636d13441b83f162b6128424ead260f5d43189,99.81,0.00,0.00,Gnosis Chain
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,64.48,64.48,0.00,Gnosis Chain
0x01681d6f200d191673797d87fc567f4b06a029cd,99.81,0.00,0.00,Gnosis Chain
0x0169e5cdeb55e313483f511e7cbf1e9f9bf9f21d,99.81,0.00,0.00,Gnosis Chain
0x016aca27dcd46d5c9a2f9d1a94214d8f695ac3ac,99.81,0.00,0.00,Gnosis Chain
0x016afaeff36c8fad2f4170fc6b1e92cf2549306b,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x016bf85ecd35ba2f57b22045acd791ffbfde1da5,106.45,0.00,0.00,Gnosis Chain
0x016cf523882a91d11e3da24ad17dac1c43970010,99.81,0.00,0.00,Gnosis Chain
0x016e9e2497544790d71411911b187cbd26b43458,106.45,0.00,0.00,Gnosis Chain
0x0170b546719cf06d536eee2d138a77766b908c27,14.10,14.10,0.00,Gnosis Chain
0x0170de25446302e7ff2e3093c6b77350dfd2b643,99.81,0.00,0.00,Gnosis Chain
0x017156ef27d55c26df77cb977175f90f799cdb40,951.43,0.00,0.00,Gnosis Chain
0x0176e50a63d75743b87c0b54f36e96361aa958f7,99.81,0.00,0.00,Gnosis Chain
0x0178217e241aa00787461cf044c69e8292c3863e,133.23,26.78,0.00,Gnosis Chain
0x0178b6791af9965acdce9d799bdff23fda3e15d1,99.81,0.00,0.00,Gnosis Chain
0x017932354d7db8a000922b28f53dd9424a3bf0a6,"1,054.03",58.87,"1,152.07",Gnosis Chain
0x017936b27c59cda2c33e81a86337db93da24ea45,99.81,0.00,0.00,Gnosis Chain
0x017a906ca66c166391ad6bb5441af06396d62102,995.16,0.00,"1,152.07",Gnosis Chain
0x017cdaa08e3d503196634019c6e774b85225ba00,99.81,0.00,0.00,Gnosis Chain
0x017cf4a6fd34da13f454685afaa073760efc9645,153.50,153.50,0.00,Gnosis Chain
0x017d0c0429922121cf25b4abe519d64b953b9b72,106.45,0.00,0.00,Gnosis Chain
0x017e26488b7bb3b1ff9d61f3496458a17cda83bc,206.26,0.00,0.00,Gnosis Chain
0x017eb7f0a942b30f9a3680990d769a20b32217bd,99.81,0.00,0.00,Gnosis Chain
0x017f43f89a535bcd34d962abc9a7ee4ed4636648,99.81,0.00,0.00,Gnosis Chain
0x01810a0db5d71d58c4c026e18482172ee02341b9,99.81,0.00,0.00,Gnosis Chain
0x018115e171054937394c41b68ef75abe5d5ae86c,160.83,160.83,0.00,Gnosis Chain
0x0181a654e4b48bf9b44a37e377b7477d7586d9b2,99.81,0.00,0.00,Gnosis Chain
0x0181c4c3514210d8f33fec7934a888b9574fbb74,99.81,0.00,0.00,Gnosis Chain
0x01830066b3115e20125004cff80d35e6472b8098,99.81,0.00,0.00,Gnosis Chain
0x0183c9b10b8484e96aa003d3872abed9e356be94,99.81,0.00,0.00,Gnosis Chain
0x01855ff002ce3ab5c964a43b088c3a5541b355b8,99.81,0.00,0.00,Gnosis Chain
0x0185e80948461135faabd6d01fe4afa8586fe6c4,206.26,0.00,0.00,Gnosis Chain
0x0186f5a43e6fa9ef1a21cf3ce6b7a09d3e60efd3,99.81,0.00,0.00,Gnosis Chain
0x01897977aebf32375ab53f5c7149fad848ce354e,99.81,0.00,0.00,Gnosis Chain
0x018b50cb49d1da508d3c14d3cfa1400bf12db86c,"1,029.90",34.74,"1,152.07",Gnosis Chain
0x018d026a275566af258c705b4c09b2d8dca63404,99.81,0.00,0.00,Gnosis Chain
0x018d55dcff7b73817ac0e32deca83f8b7ad7b5fe,106.45,0.00,0.00,Gnosis Chain
0x018e27a362ef34a983965fb0f686c2926817f9a1,52.38,52.38,0.00,Gnosis Chain
0x018f726f08a575bd242176b06aede9334fbe8e0b,"3,980.64",0.00,"5,760.37",Gnosis Chain
0x01902bfde46488370c878c69f64a81a97d827e8e,8.64,8.64,0.00,Gnosis Chain
0x01909a4412b749248d031b80fa6549a72853b78d,851.62,0.00,0.00,Gnosis Chain
0x0191157cfb1d2841021274a86466c36937b016ac,99.81,0.00,0.00,Gnosis Chain
0x01914d6e47657d6a7893f84fc84660dc5aec08b6,"3,837.10",0.00,"2,304.15",Gnosis Chain
0x019154236954baca79f9d855a08cfafaaafb7f4f,479.04,0.00,0.00,Gnosis Chain
0x01929252ea16dffa7ac1d07a069a4406f5a16978,22.74,22.74,0.00,Gnosis Chain
0x01930dc6d5d5ef8d02e02dc163c33c4a963752fb,99.81,0.00,0.00,Gnosis Chain
0x0195231c95b22fea536574fa8bd943658b80a23e,999.35,4.19,"1,152.07",Gnosis Chain
0x019640f7434d5e0e6dc21c84c7357da2c8a9e1bf,289.71,289.71,0.00,Gnosis Chain
0x01974549c9b9a30d47c548a16b120b1caa7b586c,"1,057.88",0.00,0.00,Gnosis Chain
0x01985007dfe022dd0935de2e421e0c0e301fe225,995.16,0.00,"1,152.07",Gnosis Chain
0x019a163768a75f040591c91c70522df65ee204bc,106.45,0.00,0.00,Gnosis Chain
0x019b1b8b5381ad84d50b8e9e17d12e127eec1f26,206.26,0.00,0.00,Gnosis Chain
0x019d8a8e0576f68882e4e4c2129cada75325838d,995.16,0.00,"1,152.07",Gnosis Chain
0x019e399e2bb7eaa11eeba16c76924db24d53b175,150.91,51.10,0.00,Gnosis Chain
0x019e931db24299750a73bee88135ebe945c7ddec,99.81,0.00,0.00,Gnosis Chain
0x019edcb493bd91e2b25b70f26d5d9041fd7ef946,"1,146.36","1,046.55",0.00,Gnosis Chain
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x01a11cde91668128c5270ed1365bae1a1d5a0301,31.66,31.66,0.00,Gnosis Chain
0x01a2322690b6edf5f33e58e4727afc612a51104c,99.81,0.00,0.00,Gnosis Chain
0x01a32cac098b19bc86027721fd7f3c51e2642e52,105.36,5.55,0.00,Gnosis Chain
0x01a56caf0f48acc0afc15e68e62f010a122e3f7e,99.81,0.00,0.00,Gnosis Chain
0x01a576e2eaf2df812311b23e96433e41088f1e99,99.81,0.00,0.00,Gnosis Chain
0x01a69353bd48d4da8853540a94b93471608ebe63,99.81,0.00,0.00,Gnosis Chain
0x01a85d92f88311cfab6b79146367832991b00f60,11.56,11.56,0.00,Gnosis Chain
0x01a9730dc3ac890e394999c755af6ef3bc31d3cb,31.27,31.27,0.00,Gnosis Chain
0x01ac668a8f8ed2322197c6e2943ca51b98d020bb,995.16,0.00,"1,152.07",Gnosis Chain
0x01af3c7876a53d77e91e86735006141261d217e5,99.81,0.00,0.00,Gnosis Chain
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,958.08,0.00,0.00,Gnosis Chain
0x01b1540bcf940b9eca267f33a928324cc0abe3c4,"3,852.55","3,852.55",0.00,Gnosis Chain
0x01b2f6622b0815194b805df29b053c13a75f7363,99.81,0.00,0.00,Gnosis Chain
0x01b3a2daf178fc2def8e3bae44ccf0ac54c5d44d,106.45,0.00,0.00,Gnosis Chain
0x01b6b6ca6cee322bcbc33e95dcb677b429fa33a4,"1,222.67",121.06,"1,152.07",Gnosis Chain
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,3.71,3.71,0.00,Gnosis Chain
0x01b7f2bd1f6fa83c34ea825d5ae819f3ca29180d,99.81,0.00,0.00,Gnosis Chain
0x01ba203f4d66e8c2b40e44f19aa2705d0e95e94f,99.81,0.00,0.00,Gnosis Chain
0x01bbc6d0dcace1f05b9705632be517cf3d841ad4,995.16,0.00,"1,152.07",Gnosis Chain
0x01bd8aac958c6e728557bcac756273ddd65bf19c,99.81,0.00,0.00,Gnosis Chain
0x01bdb7ada61c82e951b9ed9f0d312dc9af0ba0f2,9.47,9.47,0.00,Gnosis Chain
0x01bdeac39c807252d9dc00d1d69987234d376ec6,995.16,0.00,"1,152.07",Gnosis Chain
0x01be396fa7b3b3fea4ab64d3c27465828d6c326c,99.81,0.00,0.00,Gnosis Chain
0x01bf1ba313070323b274523a3ef0248bcb1d413a,99.81,0.00,0.00,Gnosis Chain
0x01bffc8dc41e26d98c3cef8b045726726134d1d3,99.81,0.00,0.00,Gnosis Chain
0x01c0e981697e5cfb75b5371de72ef2ce1d0005fd,99.81,0.00,0.00,Gnosis Chain
0x01c176f5853cac279640371a6f3b6cd7859bdf9a,103.87,4.07,0.00,Gnosis Chain
0x01c25efbbf793d976abcc3c40bf2aa6120c00264,33.59,33.59,0.00,Gnosis Chain
0x01c53914dd3a679213bf7b04182dd16738752d23,6.52,6.52,0.00,Gnosis Chain
0x01c77d623aac6949a7e6107b4ad327f2e78f9584,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x01c78668d9351d6136ab8eec1dfdda87396482fa,206.26,0.00,0.00,Gnosis Chain
0x01c7b3b2be439441e3cc8644b64b664d5e4e997f,"1,138.26",36.64,"1,152.07",Gnosis Chain
0x01c80e30d8b204d795bb1788682519f59a1e6bf0,106.45,0.00,0.00,Gnosis Chain
0x01c877a6ebc66bfc09b1b66d8c62ae319842a94a,995.16,0.00,"1,152.07",Gnosis Chain
0x01ca6623cc4bcaa5071d01304984d2f2c3df56cd,3.48,3.48,0.00,Gnosis Chain
0x01cc647103f4ce8a8f7985df8101d24aab029bf3,"1,846.78",0.00,"1,152.07",Gnosis Chain
0x01d0169323a6377dae4e37afc44a633565b3ca4d,99.81,0.00,0.00,Gnosis Chain
0x01d05b80adf3a8d855a2560a7d89ec32a9f037bc,99.81,0.00,0.00,Gnosis Chain
0x01d0e582477f45f73748a84ce1f6e448009bdd91,206.26,0.00,0.00,Gnosis Chain
0x01d44310005472a9365d3929b92a21d72dab246c,106.45,0.00,0.00,Gnosis Chain
0x01d83d49a4a69bd5be68ea3a2580cc72d13daf09,99.81,0.00,0.00,Gnosis Chain
0x01d9030724530a74ce091797e0853318775796ef,15.06,15.06,0.00,Gnosis Chain
0x01d9a8b5e061f931ce4bb06a9d58d069f0328dd5,99.81,0.00,0.00,Gnosis Chain
0x01e05e9fae8185af3317a2e07f53b6d02c11705a,99.81,0.00,0.00,Gnosis Chain
0x01e060498c74141ec7454c6b8cc670dd1a99a2dc,99.81,0.00,0.00,Gnosis Chain
0x01e35343cce6df82922a4a27feb19403b7ff774e,99.81,0.00,0.00,Gnosis Chain
0x01e40c0e12f9bb7457eba8279197f14fa796fcf5,99.81,0.00,0.00,Gnosis Chain
0x01e664fba0e000695c9eea4a24daf43c0c49388d,99.81,0.00,0.00,Gnosis Chain
0x01e6fd0ae73d9194b19f9b376065577927a0d5f5,5.23,5.23,0.00,Gnosis Chain
0x01e8fa82e2c7720002f674c7d0aa897b41b816da,99.81,0.00,0.00,Gnosis Chain
0x01e976267e8a77e16eab116f10acddbd3ca685a1,99.81,0.00,0.00,Gnosis Chain
0x01eabcd4b29d0ad93db44206fa31676a6b8ce80f,99.81,0.00,0.00,Gnosis Chain
0x01eacf1d1ccf7f656fda1b95beafdb3c7fc396a7,"1,846.78",0.00,"1,152.07",Gnosis Chain
0x01eb5dbe695445798e69b3d62969ae3647c6bad6,99.81,0.00,0.00,Gnosis Chain
0x01ebce016681d076667bdb823ebe1f76830da6fa,89.22,89.22,0.00,Gnosis Chain
0x01eda16f6a6c3b051ecc63b0d93c8c3a27491dc2,27.72,27.72,0.00,Gnosis Chain
0x01eebf26ce9153b2564af2237d1616bd48ec31f5,99.81,0.00,0.00,Gnosis Chain
0x01f002740821e47fc6eb38f2ba168d3e47d064f1,99.81,0.00,0.00,Gnosis Chain
0x01f682b2ac7be73837412641584e6a7f22e9641c,136.18,136.18,0.00,Gnosis Chain
0x01f9a987cb6b27dcb88062a35fcf5cecac9ada96,99.81,0.00,0.00,Gnosis Chain
0x01fa7c39c94b8b0f1a40a0464ce7024f73ade56b,247.97,148.17,0.00,Gnosis Chain
0x01fb5de8847e570899d3e00029ae9cd9cb40e5d7,"3,980.64",0.00,"5,760.37",Gnosis Chain
0x01fba1f87363e20e7a082fe1d8d47036002e7910,112.77,6.32,0.00,Gnosis Chain
0x01fca728414dbee76bf4fd40e3a3a6a897502cad,106.45,0.00,0.00,Gnosis Chain
0x01fe0dee235f5f727ee7bab6bf97292b2742378c,6.27,6.27,0.00,Gnosis Chain
0x01ff3a6ae27f59ac1a706568749aac2632520008,131.33,31.52,0.00,Gnosis Chain
0x020067a1c1a4f1d05eb0edd883c825ff4406f750,99.81,0.00,0.00,Gnosis Chain
0x020163354ea6d6c1a7ae8f55be2bdf28561cd2dd,216.15,3.25,0.00,Gnosis Chain
0x0201e79f7d8b1e7922d7bf39bc2b75f7f60b9a9a,99.81,0.00,0.00,Gnosis Chain
0x02024879912fdbe708f606c71326c3d1bbe48ab8,99.81,0.00,0.00,Gnosis Chain
0x02029c9baf46b46b3896721fb786d4768ef73ab5,99.81,0.00,0.00,Gnosis Chain
0x020365329c5bea791cfff8dc8299645934b3bbcf,99.81,0.00,0.00,Gnosis Chain
0x0204397c5d7979206c02d3b1edd491a50a3ca94b,99.81,0.00,0.00,Gnosis Chain
0x0204de5dafd154f44037a2d6f93a3787becde409,99.81,0.00,0.00,Gnosis Chain
0x0204fe63c7c6d409d43d00272a009f8161ee6890,35.64,35.64,0.00,Gnosis Chain
0x02067b053970872d9a2430eb4ea75667d8698472,99.81,0.00,0.00,Gnosis Chain
0x0207b4732e347a9214e0c1cc4f3c86e4b416126e,3.73,3.73,0.00,Gnosis Chain
0x0207d2a7c75a651458f8bda28c938dc253deed85,"3,158.11","3,158.11",0.00,Gnosis Chain
0x0207f8514f7f2c97914af8ed0a8121491efc1706,6.40,6.40,0.00,Gnosis Chain
0x0208b16e36cbe31104d1a49649e13089c73586a7,99.81,0.00,0.00,Gnosis Chain
0x020aa5bec1a613a41519421058cab6196db88cdb,99.81,0.00,0.00,Gnosis Chain
0x020fa6c4bd909ccca5e2e96d3e89fcd7d408e885,99.81,0.00,0.00,Gnosis Chain
0x0210a7a3b1611fd80804d4c17f5c5f447a8f6961,"8,030.11",68.83,"11,520.74",Gnosis Chain
0x021164157e50244a27435ee00746260e68b150b1,995.16,0.00,"1,152.07",Gnosis Chain
0x02117590e59c50984d10f56b8b622ac043ac3aff,13.20,13.20,0.00,Gnosis Chain
0x021185331493b6e4cf2c36dc25e4d5de4c09e5c4,3.27,3.27,0.00,Gnosis Chain
0x0213a402474495d09431731e80301cd93f3db26b,"1,487.39","1,487.39",0.00,Gnosis Chain
0x0213f49f0557a35eb1899c6b95192e0bb28d67e6,99.81,0.00,0.00,Gnosis Chain
0x0214d9394b51b677cb6313713e2611363b4bd843,32.63,32.63,0.00,Gnosis Chain
0x0215c140840b896e1e371525d1f70cefbd09aafa,99.81,0.00,0.00,Gnosis Chain
0x021699aaf005dabd166bf803c65fc90529fcff4a,206.26,0.00,0.00,Gnosis Chain
0x02173d2bedcf493850a44187af652591f0db6aaf,99.81,0.00,0.00,Gnosis Chain
0x0217d4809515a393898a90f400b893196c82a410,99.81,0.00,0.00,Gnosis Chain
0x0218014a9305f5a92ba5ac9a748e32a28272796c,99.81,0.00,0.00,Gnosis Chain
0x0218fccf53ac1e26e6338a0ba838aaeedadee139,99.81,0.00,0.00,Gnosis Chain
0x021b5c26060db76d088d15d99520bb79a95298dd,312.71,0.00,0.00,Gnosis Chain
0x021b862edeab73cd4f54c848e6623f65f3548ee2,3.88,3.88,0.00,Gnosis Chain
0x021c1a1ce318e7b4545f6280b248062592b71706,415.62,315.81,0.00,Gnosis Chain
0x021d294aff0bd7925daf78fa68a096a1e0e110ce,"1,026.93",31.77,"1,152.07",Gnosis Chain
0x021d5abea6efbcd5dba2c8ae9237471448ea0856,16.77,16.77,0.00,Gnosis Chain
0x021f418ccacd338efa7a2ddcf4ab176f7f76ff54,12.16,12.16,0.00,Gnosis Chain
0x02222d7b7b903ddfae7efa7f16fb5e5a065851fc,115.30,115.30,0.00,Gnosis Chain
0x0223ab6cc5e68db12ac271517519fb59865e5f6e,99.81,0.00,0.00,Gnosis Chain
